author_id,display_name,career_start,career_end,n_ai_works,origin_group,abroad,abroad_year,hit,hit_year,pi_year,pi,active,recent_group
A5110153094,Adam O’Neill,2005,2025,68,United States,True,2005.0,True,2005.0,2005.0,True,True,United States
A5036504001,Nicky Mouha,2009,2025,63,Continental Europe,True,2014.0,True,2011.0,2011.0,True,True,United States
A5022086434,Gautham Sekar,2006,2024,35,Continental Europe,True,2006.0,True,2011.0,2006.0,True,True,Hindu
A5026461824,Reeba Korah,2012,2025,10,Hindu,False,,False,,2012.0,True,True,Hindu
A5072469505,Miodrag Živković,2012,2026,196,Other Civilizations,False,,True,2019.0,2016.0,True,True,Other Civilizations
A5047844943,Cătălin Stoean,2004,2026,89,Continental Europe,False,,True,2004.0,2006.0,True,True,Continental Europe
A5019540812,Amit Chhabra,2014,2026,61,Hindu,False,,True,2020.0,2014.0,True,True,Hindu
A5037827497,Suresh Chittineni,2011,2026,20,Hindu,False,,False,,2018.0,True,True,Hindu
A5084991451,Arun Pradeep,2011,2021,6,Hindu,False,,False,,2020.0,True,True,Hindu
A5083576853,G. Dinesh,2009,2025,8,Hindu,False,,True,2009.0,2025.0,True,True,Hindu
A5058475882,Suresh Chandra Satapathy,2006,2025,158,Hindu,True,2011.0,True,2007.0,2010.0,True,True,Hindu
A5038960546,P. V. G. D. Prasad Reddy,2007,2025,72,Hindu,False,,True,2008.0,2007.0,True,True,Hindu
A5038010120,Yogesh Gupta,2013,2026,24,Hindu,False,,True,2014.0,2022.0,True,True,Hindu
A5101420668,Ashish Saini,2013,2026,7,Hindu,False,,True,2014.0,2026.0,True,True,Hindu
A5056908946,Ajay Kumar Saxena,2002,2019,7,Hindu,False,,False,,2008.0,True,False,
A5018395569,Gowri Srinivasa,2011,2026,31,Hindu,False,,False,,2016.0,True,True,Hindu
A5033346068,Madhavan Pallan,2016,2021,3,Hindu,False,,False,,,False,True,Hindu
A5064525551,Peter Schmelcher,2002,2026,72,Continental Europe,False,,False,,2004.0,True,True,Continental Europe
A5040732794,Aravind Rajeswaran,2016,2025,52,Hindu,True,2018.0,True,2018.0,2022.0,True,True,United States
A5059445103,Kendall Lowrey,2015,2022,12,United States,False,,True,2015.0,2022.0,True,True,
A5108381794,Sham M. Kakade,2000,2025,254,Anglosphere ex-US,True,2004.0,True,2002.0,2000.0,True,True,United States
A5074745984,Khosro Rezaee,2012,2025,32,Islamic,False,,True,2020.0,2012.0,True,True,Islamic
A5044915944,Hossein Ghayoumi Zadeh,2013,2025,15,Islamic,False,,False,,2015.0,True,True,Islamic
A5036945704,Chinmay Chakraborty,2009,2026,92,Hindu,False,,True,2009.0,2021.0,True,True,Hindu
A5049449184,Gwanggil Jeon,2007,2026,140,Sinic,False,,True,2015.0,2013.0,True,True,Sinic
A5085074127,Hitesh Panchal,2011,2025,66,Hindu,False,,True,2014.0,2015.0,True,True,Hindu
A5011444145,Manasi Kulkarni,2011,2016,3,Hindu,False,,True,2016.0,2014.0,True,False,
A5112004635,S. S. Sane,2011,2018,15,Hindu,False,,True,2012.0,2011.0,True,False,
A5029325643,D. P. Acharjya,2008,2025,44,Hindu,False,,True,2012.0,2015.0,True,True,Hindu
A5103016944,P. Vinod,2009,2026,53,Hindu,False,,False,,2013.0,True,True,Hindu
A5048951071,Corrado Aaron Visaggio,2002,2026,49,Continental Europe,False,,True,2007.0,2002.0,True,True,Continental Europe
A5090325019,Sankaranarayanan Ananthakrishnan,2003,2026,46,United States,False,,True,2003.0,2007.0,True,True,Hindu
A5036315432,Gurmeet K. Bakshi,2003,2016,14,Hindu,False,,True,2011.0,2011.0,True,False,
A5101462825,Shalini Gupta,2011,2026,5,Hindu,False,,False,,2026.0,True,True,Hindu
A5018035680,M. Subramoniam,2013,2024,5,Hindu,False,,False,,2023.0,True,True,Hindu
A5020236002,V. Rajini,2013,2014,4,Hindu,False,,False,,2013.0,True,False,
A5101512376,Sanasam Ranbir Singh,2003,2026,79,Hindu,False,,True,2010.0,2003.0,True,True,Hindu
A5100902117,Shailender Gupta,2010,2024,21,Hindu,False,,True,2016.0,2016.0,True,True,Hindu
A5012021700,Sangeeta Dhall,2016,2023,7,Hindu,False,,False,,2016.0,True,True,Hindu
A5087157128,Urmi Ghosh,2013,2024,9,Hindu,False,,False,,,False,True,Hindu
A5047549045,Dipti Misra Sharma,2002,2026,160,Hindu,False,,True,2008.0,2008.0,True,True,Hindu
A5032955200,Nirmal Kumar Rout,2010,2023,5,Hindu,False,,False,,2018.0,True,True,Hindu
A5109146148,Ganapati Panda,2009,2024,10,Hindu,False,,True,2011.0,2009.0,True,True,Hindu
A5073520602,Deepa Jose,2011,2025,22,Hindu,False,,False,,2017.0,True,True,Hindu
A5000531819,Swati Vipsita,2010,2020,24,Hindu,False,,True,2010.0,2015.0,True,True,
A5039332250,Bipul Pandey,2010,2013,5,Hindu,False,,True,2012.0,,False,False,
A5041350038,Nitish Garg,2013,2024,3,Hindu,False,,False,,2013.0,True,True,Hindu
A5109343821,B. Ravindra,2013,2020,9,Hindu,False,,False,,2017.0,True,True,
A5049771612,Dharmendra Choukse,2010,2011,2,Hindu,False,,False,,,False,False,
A5052626178,Manohar Kaul,2014,2026,22,Continental Europe,True,2018.0,True,2015.0,2017.0,True,True,Hindu
A5110437936,Priyakshi Mahanta,2012,2024,5,Hindu,False,,True,2012.0,,False,True,Hindu
A5112289546,Hasin A. Ahmed,2012,2026,7,Hindu,False,,True,2012.0,,False,True,Hindu
A5024926698,Ramesh K. Bhukya,2014,2026,29,Hindu,False,,True,2014.0,2019.0,True,True,Hindu
A5052129812,S. R. Mahadeva Prasanna,2002,2025,297,Hindu,False,,True,2002.0,2006.0,True,True,Hindu
A5072315950,Oaindrila Das,2013,2014,2,Hindu,False,,False,,,False,False,
A5069285797,F. T. Josh,2013,2024,7,Hindu,False,,False,,2013.0,True,True,Hindu
A5057391057,C.R. Arjun,2011,2020,2,Hindu,False,,False,,,False,True,
A5003924435,Debanjan Mahata,2000,2026,82,Hindu,False,,False,,2000.0,True,True,United States
A5079357056,Rajiv Ratn Shah,2013,2026,220,Hindu,True,2013.0,True,2016.0,2017.0,True,True,Hindu
A5058575315,Roger Zimmermann,2003,2026,128,United States,True,2006.0,True,2007.0,2005.0,True,True,Sinic
A5103070252,Soumya Jana,2002,2024,10,United States,False,,False,,2002.0,True,True,Hindu
A5026420150,Chiranjib Sur,2010,2026,35,Hindu,False,,True,2013.0,2010.0,True,True,United States
A5101708894,Anuj Kumar Singh,2013,2025,7,Hindu,True,2017.0,False,,2024.0,True,True,Hindu
A5082728145,Sarfaraz Masood,2012,2025,26,Hindu,False,,True,2017.0,2020.0,True,True,Hindu
A5058396473,Sachi Nandan Mohanty,2014,2026,114,Hindu,False,,True,2018.0,2016.0,True,True,Hindu
A5025712960,Pradeep Kumar Roy,2014,2026,51,Hindu,True,2014.0,True,2015.0,2014.0,True,True,Hindu
A5035277232,Jyoti Prakash Singh,2011,2025,96,Hindu,False,,True,2011.0,2016.0,True,True,Hindu
A5021184817,Venkatanareshbabu Kuppili,2011,2026,50,Hindu,False,,True,2017.0,2011.0,True,True,Hindu
A5026269420,Abir De,2012,2026,48,Hindu,False,,True,2015.0,2015.0,True,True,Hindu
A5051622108,Mohd Shoaib Khan,2016,2023,8,Hindu,False,,False,,2023.0,True,True,Hindu
A5044865157,Q. M. Danish Lohani,2013,2025,33,Hindu,False,,True,2015.0,2013.0,True,True,Hindu
A5025305994,Srikanth Srinivasan,2008,2025,90,Hindu,True,2008.0,False,,2008.0,True,True,Continental Europe
A5007162345,S. Jeevadoss,2012,2024,4,Hindu,False,,False,,2024.0,True,True,Hindu
A5025368924,Mohd Amir,2010,2021,2,Hindu,False,,False,,,False,True,Hindu
A5082753354,Durga Toshniwal,2008,2025,127,Hindu,False,,True,2009.0,2009.0,True,True,Hindu
A5075161141,Kea Tijdens,2012,2022,9,Continental Europe,False,,False,,2018.0,True,True,Hindu
A5103890762,Surender Kumar,2012,2023,3,Hindu,False,,False,,2020.0,True,True,
A5059215546,Varun Bajaj,2014,2025,39,Hindu,False,,True,2016.0,2015.0,True,True,Hindu
A5013888981,S. Radha,2009,2024,15,Hindu,False,,False,,2010.0,True,True,Hindu
A5088844058,Pooja Deshmukh,2013,2018,4,Hindu,True,2017.0,True,2017.0,2013.0,True,False,
A5011521185,W. S. K. Fernando,2014,2016,4,Hindu,False,,False,,,False,False,
A5034085630,Pramuditha Perera,2014,2025,35,Hindu,True,2017.0,True,2019.0,2020.0,True,True,United States
A5112027145,H. M. S. P. B. Herath,2014,2019,4,Hindu,False,,False,,,False,False,
A5108555949,M. P. B. Ekanayake,2015,2026,14,Hindu,False,,False,,2026.0,True,True,Hindu
A5088546755,Roshan Godaliyadda,2013,2025,31,Hindu,False,,True,2021.0,2015.0,True,True,Hindu
A5078063396,Janaka Wijayakulasooriya,2002,2026,15,Anglosphere ex-US,False,,False,,2014.0,True,True,Hindu
A5005076948,Eung Jin Chun,2004,2023,18,Sinic,False,,False,,2004.0,True,True,
A5075220978,Sanjoy Mandal,2016,2025,18,Hindu,True,2022.0,True,2019.0,2017.0,True,True,Hindu
A5042435551,Raghav Prasad Parouha,2014,2026,51,Hindu,False,,True,2015.0,2014.0,True,True,Hindu
A5101420905,Pooja Tiwari,2013,2026,16,Hindu,False,,False,,2013.0,True,True,Hindu
A5038146323,Jitendra Kumar,2012,2026,52,Hindu,False,,True,2016.0,2012.0,True,True,Hindu
A5013082893,Ashutosh Kumar Singh,2003,2026,155,Islamic,True,2008.0,False,,2003.0,True,True,Hindu
A5007509513,M. Siva Kumar,2016,2026,10,Hindu,False,,False,,2021.0,True,True,Hindu
A5101902813,B. Murali Krishna,2013,2024,7,Hindu,False,,False,,2020.0,True,True,Hindu
A5029362376,Kakarla Hari Kishore,2012,2026,24,Hindu,True,2014.0,True,2019.0,2013.0,True,True,Hindu
A5031082220,Onkar N. Verma,2015,2021,4,Hindu,False,,False,,,False,True,
A5065841436,Tarak Nath Dey,2001,2026,26,Hindu,True,2006.0,False,,2001.0,True,True,Hindu
A5035220047,T. Arumuga Maria Devi,2012,2024,7,Hindu,False,,False,,2012.0,True,True,Hindu
A5057093198,V. I. Mebin Jose,2016,2023,3,Hindu,False,,False,,2021.0,True,True,Hindu
A5072295361,Gurprit Grover,2010,2024,15,Hindu,False,,False,,2010.0,True,True,Hindu
A5084390487,Bettahally N. Keshavamurthy,2010,2019,14,Hindu,False,,True,2013.0,2018.0,True,False,
A5075702962,Chirag Modi,2010,2026,40,Hindu,False,,True,2012.0,2015.0,True,True,Hindu
A5088565237,K. Satya Prasad,2009,2024,14,Hindu,False,,True,2015.0,2009.0,True,True,Hindu
A5009342774,Djamila Boukredera,2013,2025,11,Islamic,False,,False,,2014.0,True,True,Islamic
A5055901779,Ranju S Kartha,2014,2024,6,Hindu,False,,False,,,False,True,Hindu
A5103844016,Varghese Paul,2011,2024,39,Hindu,True,2013.0,True,2014.0,2012.0,True,True,Hindu
A5011376402,Venkata Ratnam Kolluru,2013,2024,7,Hindu,False,,True,2013.0,2024.0,True,True,Hindu
A5001103573,Pradipta Maji,2001,2025,65,Hindu,False,,True,2002.0,2005.0,True,True,Hindu
A5034784073,Chandrama Shaw,2002,2008,6,Hindu,True,2008.0,True,2003.0,,False,False,
A5073812421,Niloy Ganguly,2001,2026,192,Hindu,True,2003.0,True,2002.0,2007.0,True,True,Hindu
A5089134920,Biplab K. Sikdar,2001,2025,26,Hindu,False,,True,2002.0,2005.0,True,True,Hindu
A5033509046,D. V. Kodavade,2007,2025,13,Hindu,False,,False,,2013.0,True,True,Hindu
A5084496610,Preeti Rao,2000,2025,68,Hindu,False,,False,,2002.0,True,True,Hindu
A5061291906,Yi‐Hsuan Yang,2006,2025,48,Sinic,False,,True,2006.0,2012.0,True,True,Sinic
A5015477777,Bhalchandra B. Godbole,2004,2023,3,Other Civilizations,False,,False,,2023.0,True,True,Hindu
A5064539141,Manoj Madhava Gore,2003,2024,20,Hindu,False,,False,,2003.0,True,True,Hindu
A5023687478,Joseph K. Liu,2003,2026,288,Sinic,True,2005.0,True,2003.0,2005.0,True,True,Anglosphere ex-US
A5001746807,Kim‐Kwang Raymond Choo,2004,2026,659,Anglosphere ex-US,False,,True,2005.0,2004.0,True,True,United States
A5031931063,Xinyi Huang,2005,2026,333,Anglosphere ex-US,True,2005.0,True,2005.0,2005.0,True,True,Sinic
A5027786039,Man Ho Au,2004,2026,272,Anglosphere ex-US,True,2004.0,True,2004.0,2006.0,True,True,Sinic
A5073603754,Ziming Zhao,2008,2025,46,Sinic,True,2013.0,True,2014.0,2014.0,True,True,United States
A5083805756,Nishant Vishwamitra,2016,2026,35,United States,False,,True,2016.0,2025.0,True,True,United States
A5056657952,Hongxin Hu,2007,2026,117,United States,False,,True,2008.0,2007.0,True,True,United States
A5101475295,Xiangzhi Liu,2012,2026,20,Sinic,False,,False,,2012.0,True,True,Sinic
A5100328348,Shuai Wang,2009,2023,20,Sinic,True,2012.0,True,2013.0,2022.0,True,True,Sinic
A5101547704,Peng Zhang,2013,2023,3,Sinic,False,,False,,2013.0,True,True,Sinic
A5028441474,Ali Asghar Heidari,2013,2025,267,Islamic,True,2019.0,True,2015.0,2019.0,True,True,Islamic
A5040568268,Fangjun Kuang,2012,2026,33,Sinic,True,2015.0,True,2014.0,2012.0,True,True,Sinic
A5101597411,Siyang Zhang,2014,2026,19,Sinic,False,,True,2014.0,2014.0,True,True,Sinic
A5100648348,Huiling Chen,2010,2026,377,Sinic,False,,True,2011.0,2011.0,True,True,Sinic
A5010004403,Zhennao Cai,2014,2026,63,Sinic,False,,True,2015.0,2014.0,True,True,Sinic
A5101046490,Weiwei Xu,2009,2023,3,Sinic,False,,False,,,False,True,Sinic
A5100407542,Dong Liu,2009,2025,5,Sinic,False,,False,,,False,True,Continental Europe
A5071902572,Lü Rong,2006,2025,12,Sinic,False,,False,,2006.0,True,True,Sinic
A5003003966,Pan Huaming,2009,2011,2,Sinic,False,,False,,2011.0,True,False,
A5102160972,Lingnan Ge,2004,2006,3,Japanese,False,,False,,2004.0,True,False,
A5088862617,Yubo Ge,2002,2010,5,Sinic,False,,False,,2006.0,True,False,
A5042093032,Yu Feng,2014,2023,19,Sinic,False,,True,2016.0,2021.0,True,True,Sinic
A5046861518,Jie Wu,2016,2024,5,United States,True,2021.0,True,2021.0,2016.0,True,True,Sinic
A5101541733,Xin Jiang,2014,2025,10,Sinic,False,,True,2021.0,2014.0,True,True,Sinic
A5074233530,Gabriel de Oliveira,2013,2023,17,Other Civilizations,True,2016.0,False,,2021.0,True,True,United States
A5078361927,Jianxiu Qiu,2010,2022,3,Sinic,False,,False,,2010.0,True,True,Sinic
A5017372178,Imran Saeed,2012,2025,6,Islamic,False,,False,,2012.0,True,True,Islamic
A5101545313,Chih‐Hsien Huang,2002,2024,16,Sinic,False,,False,,2002.0,True,True,Sinic
A5101568886,Yukun Ma,2012,2026,43,Sinic,False,,True,2016.0,2012.0,True,True,United States
A5050571650,Jung‐Jae Kim,2000,2025,75,Sinic,True,2000.0,True,2008.0,2000.0,True,True,Sinic
A5103171999,Pingping Gu,2016,2023,4,Sinic,False,,False,,,False,True,Sinic
A5100698162,Yuhui Zheng,2016,2021,3,Sinic,False,,False,,2018.0,True,True,Sinic
A5084386606,Xin Xu,2014,2025,8,Sinic,False,,False,,2023.0,True,True,Sinic
A5101756190,Lu Xiang,2005,2025,18,Sinic,False,,False,,2005.0,True,True,Sinic
A5101815945,Zhou Yu,2004,2025,165,Sinic,True,2008.0,True,2004.0,2008.0,True,True,United States
A5018877295,Yuyang Zhou,2007,2026,16,Sinic,False,,False,,2014.0,True,True,Anglosphere ex-US
A5074482601,Qichun Zhang,2009,2026,37,Sinic,True,2015.0,True,2016.0,2011.0,True,True,Anglosphere ex-US
A5032734064,Jie Yang,2002,2024,65,United States,True,2003.0,False,,2003.0,True,True,Sinic
A5056123187,Yuren Zhou,2003,2026,122,Sinic,False,,True,2007.0,2005.0,True,True,Sinic
A5101762261,Jinbin Zheng,2009,2019,9,Sinic,False,,False,,2009.0,True,False,
A5045872771,David Khoury,2016,2026,10,Islamic,False,,True,2018.0,2016.0,True,True,Islamic
A5107170492,Zhong Chen,2008,2025,25,Sinic,True,2011.0,True,2008.0,2008.0,True,True,Sinic
A5005225068,Zhi Guan,2008,2026,46,Sinic,False,,True,2012.0,2015.0,True,True,Sinic
A5088271064,Hani Hamdan,2003,2024,50,Continental Europe,True,2005.0,False,,2005.0,True,True,Continental Europe
A5112501661,Khalid Al-Mutib,2011,2023,6,Islamic,True,2014.0,False,,2014.0,True,True,Islamic
A5000094503,Lili Zhou,2009,2025,11,Sinic,False,,False,,2009.0,True,True,Sinic
A5102718627,Hanchao Wang,2010,2023,10,Sinic,False,,False,,2012.0,True,True,Sinic
A5100602181,Lei Zhang,2004,2025,35,Sinic,True,2010.0,True,2004.0,2005.0,True,True,United States
A5048237545,Enhong Chen,2001,2026,639,Sinic,False,,True,2009.0,2002.0,True,True,Sinic
A5100427498,Qizhen Sun,2009,2025,15,Sinic,False,,False,,2021.0,True,True,Sinic
A5101785327,Shi-Xiong Zhang,2007,2026,74,Sinic,True,2010.0,True,2007.0,2008.0,True,True,Sinic
A5100348642,Hao Li,2013,2025,7,Sinic,False,,False,,2013.0,True,True,Sinic
A5051850582,Yuan‐Hai Shao,2009,2026,118,Sinic,False,,True,2011.0,2013.0,True,True,Sinic
A5041009542,Chun‐Na Li,2014,2026,55,Sinic,False,,True,2014.0,2015.0,True,True,Sinic
A5100422377,Zhen Wang,2005,2026,217,Sinic,True,2008.0,True,2008.0,2005.0,True,True,Sinic
A5113564486,Nai-Yang Deng,2004,2023,53,Sinic,False,,True,2012.0,2004.0,True,True,Sinic
A5106626932,Jiye Liang,2002,2026,254,Sinic,False,,True,2004.0,2004.0,True,True,Sinic
A5085575860,Chuangyin Dang,2000,2025,63,Sinic,False,,False,,2005.0,True,True,Sinic
A5013223614,Fuyuan Cao,2009,2026,63,Sinic,False,,True,2009.0,2009.0,True,True,Sinic
A5057078214,Watson Wei Khong Chua,2009,2013,8,Sinic,False,,True,2010.0,2013.0,True,False,
A5102159317,Angela Eck Soong Goh,2003,2010,15,Sinic,False,,True,2006.0,2007.0,True,False,
A5102156827,Yanfei Zhou,2010,2010,2,Sinic,False,,False,,,False,False,
A5100422486,Junwei Liu,2006,2025,30,United States,True,2010.0,False,,2006.0,True,True,Sinic
A5071754046,Long Cai,2010,2025,7,Sinic,False,,False,,2010.0,True,True,Sinic
A5062853168,Jingling Yuan,2003,2026,75,Sinic,False,,False,,2003.0,True,True,Sinic
A5064738683,Xian Zhong,2006,2026,59,Sinic,False,,False,,2006.0,True,True,Sinic
A5100401164,Zheng Wang,2000,2026,106,Sinic,False,,False,,2000.0,True,True,Sinic
A5030751090,Hua Qu,2005,2026,26,Sinic,False,,True,2013.0,2009.0,True,True,Sinic
A5027663239,Jihong Zhao,2010,2025,31,Sinic,False,,True,2013.0,2010.0,True,True,Sinic
A5017608155,Sebastian Lapuschkin,2016,2026,108,Continental Europe,True,2017.0,True,2016.0,2019.0,True,True,Continental Europe
A5072460783,Alexander Binder,2010,2025,77,Continental Europe,True,2015.0,True,2012.0,2016.0,True,True,Sinic
A5026451495,Wojciech Samek,2011,2026,234,Continental Europe,True,2011.0,True,2011.0,2015.0,True,True,Continental Europe
A5026844625,Yuanyuan Zhao,2011,2026,29,Sinic,False,,True,2015.0,2025.0,True,True,Sinic
A5033822996,Filip Rozpędek,2013,2026,37,Anglosphere ex-US,True,2017.0,True,2018.0,2019.0,True,True,United States
A5057643027,Zhibo Hou,2013,2025,63,Sinic,True,2017.0,True,2013.0,,False,True,Sinic
A5022273273,Guo‐Yong Xiang,2003,2026,122,Sinic,False,,True,2003.0,2005.0,True,True,Sinic
A5100347410,Juan Wang,2000,2026,51,United States,False,,False,,2000.0,True,True,Sinic
A5100692588,Yi Li,2009,2021,6,Sinic,False,,True,2009.0,2010.0,True,True,
A5101649813,Fei Yan,2004,2026,57,Sinic,True,2006.0,True,2006.0,2004.0,True,True,Sinic
A5071895912,Bo Zhao,2004,2025,59,Sinic,False,,True,2010.0,2005.0,True,True,Sinic
A5043819511,Jing Ma,2009,2025,22,Sinic,False,,False,,2013.0,True,True,Sinic
A5100410702,Zhi Zhang,2001,2026,27,Sinic,False,,True,2009.0,2001.0,True,True,United States
A5019191351,Yi Zhu,2005,2025,55,Sinic,False,,False,,2005.0,True,True,United States
A5003418019,Xiangyang Xue,2004,2026,173,Sinic,False,,True,2007.0,2004.0,True,True,Sinic
A5100403511,Fan Zhang,2011,2026,41,United States,True,2012.0,True,2011.0,2012.0,True,True,United States
A5082379297,Biyang Ma,2015,2026,29,Sinic,True,2015.0,False,,2024.0,True,True,Sinic
A5029104204,Yi Ji,2009,2026,24,Continental Europe,False,,False,,2010.0,True,True,Sinic
A5074977317,Youqing Wang,2005,2026,49,Sinic,False,,False,,2005.0,True,True,Sinic
A5100767957,Feng Jiang,2003,2025,81,United States,True,2005.0,True,2008.0,2003.0,True,True,Sinic
A5100359221,Juan Chen,2006,2025,12,Sinic,False,,False,,2006.0,True,True,Sinic
A5053254893,Yonghua Han,2005,2016,2,Anglosphere ex-US,False,,False,,2016.0,True,False,
A5100375832,Tao Zhang,2005,2025,42,Sinic,False,,False,,2005.0,True,True,Sinic
A5047846625,Shiliang Sun,2005,2026,224,Sinic,True,2011.0,True,2010.0,2007.0,True,True,Sinic
A5013378145,Chao Gan,2007,2026,16,United States,False,,False,,2007.0,True,True,Sinic
A5102009463,Haifeng Zhao,2009,2025,28,Sinic,False,,False,,2015.0,True,True,Sinic
A5101553868,Ye Tian,2008,2024,25,Sinic,False,,False,,2008.0,True,True,Sinic
A5100608721,Hongpeng Wang,2008,2026,22,Sinic,False,,True,2015.0,2019.0,True,True,Sinic
A5100743067,Xuhui Wang,2007,2025,10,Sinic,False,,False,,2024.0,True,True,Sinic
